Date,Product,Region,Quantity_Sold,Stock_Level
2024-12-10,Product_C,South,125,174
2024-12-11,Product_C,South,147,196
2024-12-12,Product_C,South,115,176
2024-12-13,Product_C,South,117,169
2024-12-14,Product_C,South,106,158
2024-12-15,Product_C,South,106,140
2024-12-16,Product_C,South,108,175
2024-12-17,Product_C,South,179,179
2024-12-18,Product_C,South,132,214
2024-12-19,Product_C,South,125,219
2024-12-20,Product_C,South,111,169
2024-12-21,Product_C,South,119,196
2024-12-22,Product_C,South,134,163
2024-12-23,Product_C,South,125,190
2024-12-24,Product_C,South,144,195
2024-12-25,Product_C,South,166,223
2024-12-26,Product_C,South,135,179
2024-12-27,Product_C,South,121,142
2024-12-28,Product_C,South,100,154
2024-12-29,Product_C,South,119,209
2024-12-30,Product_C,South,141,224
2023-01-01,Product_C,East,113,182
2023-01-02,Product_C,East,98,149
2023-01-03,Product_C,East,136,185
2023-01-04,Product_C,East,131,186
2023-01-05,Product_C,East,108,211
2023-01-06,Product_C,East,87,171
2023-01-07,Product_C,East,103,113
2023-01-08,Product_C,East,87,136
2023-01-09,Product_C,East,123,163
2023-01-10,Product_C,East,126,162
2023-01-11,Product_C,East,177,199
2023-01-12,Product_C,East,132,173
2023-01-13,Product_C,East,97,200
2023-01-14,Product_C,East,70,154
2023-01-15,Product_C,East,84,146
2023-01-16,Product_C,East,106,156
2023-01-17,Product_C,East,132,146
2023-01-18,Product_C,East,129,201
2023-01-19,Product_C,East,100,220
2023-01-20,Product_C,East,101,162
2023-01-21,Product_C,East,93,151
2023-01-22,Product_C,East,127,208
2023-01-23,Product_C,East,134,202
2023-01-24,Product_C,East,170,208
2023-01-25,Product_C,East,172,225
2023-01-26,Product_C,East,132,202
2023-01-27,Product_C,East,83,177
2023-01-28,Product_C,East,80,125
2023-01-29,Product_C,East,112,141
2023-01-30,Product_C,East,123,188
2023-01-31,Product_C,East,142,190
2023-02-01,Product_C,East,162,213
2023-02-02,Product_C,East,142,176
2023-02-03,Product_C,East,114,198
2023-02-04,Product_C,East,123,145
2023-02-05,Product_C,East,102,147
2023-02-06,Product_C,East,114,162
2023-02-07,Product_C,East,139,226
2023-02-08,Product_C,East,129,218
2023-02-09,Product_C,East,132,226
2023-02-10,Product_C,East,109,169
2023-02-11,Product_C,East,96,142
2023-02-12,Product_C,East,123,168
2023-02-13,Product_C,East,131,220
2023-02-14,Product_C,East,174,185
2023-02-15,Product_C,East,164,229
2023-02-16,Product_C,East,129,216
2023-02-17,Product_C,East,91,213
2023-02-18,Product_C,East,121,151
2023-02-19,Product_C,East,106,140
2023-02-20,Product_C,East,126,189
2023-02-21,Product_C,East,118,238
2023-02-22,Product_C,East,181,228
2023-02-23,Product_C,East,135,222
2023-02-24,Product_C,East,124,166
2023-02-25,Product_C,East,103,165
2023-02-26,Product_C,East,123,178
2023-02-27,Product_C,East,139,171
2023-02-28,Product_C,East,166,226
2023-03-01,Product_C,East,214,225
2023-03-02,Product_C,East,151,273
2023-03-03,Product_C,East,130,189
2023-03-04,Product_C,East,99,205
2023-03-05,Product_C,East,99,189
2023-03-06,Product_C,East,127,201
2023-03-07,Product_C,East,120,256
2023-03-08,Product_C,East,150,211
2023-03-09,Product_C,East,173,209
2023-03-10,Product_C,East,135,209
2023-03-11,Product_C,East,126,132
2023-03-12,Product_C,East,134,180
2023-03-13,Product_C,East,131,205
2023-03-14,Product_C,East,117,236
2023-03-15,Product_C,East,126,232
2023-03-16,Product_C,East,151,243
2023-03-17,Product_C,East,114,224
2023-03-18,Product_C,East,135,169
2023-03-19,Product_C,East,102,155
2023-03-20,Product_C,East,145,194
2023-03-21,Product_C,East,184,220
2023-03-22,Product_C,East,138,245
2023-03-23,Product_C,East,133,223
2023-03-24,Product_C,East,150,198
2023-03-25,Product_C,East,121,183
2023-03-26,Product_C,East,92,193
2023-03-27,Product_C,East,143,228
2023-03-28,Product_C,East,171,231
2023-03-29,Product_C,East,186,235
2023-03-30,Product_C,East,155,218
2023-03-31,Product_C,East,140,189
2023-04-01,Product_C,East,149,220
2023-04-02,Product_C,East,140,217
2023-04-03,Product_C,East,108,182
2023-04-04,Product_C,East,149,236
2023-04-05,Product_C,East,156,209
2023-04-06,Product_C,East,175,268
2023-04-07,Product_C,East,157,219
2023-04-08,Product_C,East,124,163
2023-04-09,Product_C,East,125,228
2023-04-10,Product_C,East,133,202
2023-04-11,Product_C,East,183,259
2023-04-12,Product_C,East,140,236
2023-04-13,Product_C,East,138,226
2023-04-14,Product_C,East,153,181
2023-04-15,Product_C,East,139,182
2023-04-16,Product_C,East,167,192
2023-04-17,Product_C,East,138,222
2023-04-18,Product_C,East,148,199
2023-04-19,Product_C,East,154,235
2023-04-20,Product_C,East,113,222
2023-04-21,Product_C,East,90,189
2023-04-22,Product_C,East,123,181
2023-04-23,Product_C,East,115,183
2023-04-24,Product_C,East,123,209
2023-04-25,Product_C,East,157,215
2023-04-26,Product_C,East,166,244
2023-04-27,Product_C,East,144,270
2023-04-28,Product_C,East,127,189
2023-04-29,Product_C,East,110,158
2023-04-30,Product_C,East,134,169
2023-05-01,Product_C,East,126,196
2023-05-02,Product_C,East,131,196
2023-05-03,Product_C,East,147,254
2023-05-04,Product_C,East,151,251
2023-05-05,Product_C,East,143,203
2023-05-06,Product_C,East,150,173
2023-05-07,Product_C,East,122,181
2023-05-08,Product_C,East,168,205
2023-05-09,Product_C,East,137,240
2023-05-10,Product_C,East,137,245
2023-05-11,Product_C,East,153,213
2023-05-12,Product_C,East,137,160
2023-05-13,Product_C,East,118,164
2023-05-14,Product_C,East,170,182
2023-05-15,Product_C,East,122,174
2023-05-16,Product_C,East,179,218
2023-05-17,Product_C,East,135,237
2023-05-18,Product_C,East,156,226
2023-05-19,Product_C,East,125,190
2023-05-20,Product_C,East,117,177
2023-05-21,Product_C,East,124,198
2023-05-22,Product_C,East,133,182
2023-05-23,Product_C,East,144,237
2023-05-24,Product_C,East,110,191
2023-05-25,Product_C,East,159,240
2023-05-26,Product_C,East,99,186
2023-05-27,Product_C,East,105,162
2023-05-28,Product_C,East,120,147
2023-05-29,Product_C,East,108,189
2023-05-30,Product_C,East,141,195
2023-05-31,Product_C,East,166,214
2023-06-01,Product_C,East,128,211
2023-06-02,Product_C,East,118,197
2023-06-03,Product_C,East,94,136
2023-06-04,Product_C,East,107,170
2023-06-05,Product_C,East,103,163
2023-06-06,Product_C,East,145,197
2023-06-07,Product_C,East,113,237
2023-06-08,Product_C,East,121,224
2023-06-09,Product_C,East,118,182
2023-06-10,Product_C,East,103,107
2023-06-11,Product_C,East,91,163
2023-06-12,Product_C,East,131,151
2023-06-13,Product_C,East,137,185
2023-06-14,Product_C,East,146,212
2023-06-15,Product_C,East,146,218
2023-06-16,Product_C,East,122,189
2023-06-17,Product_C,East,99,213
2023-06-18,Product_C,East,88,150
2023-06-19,Product_C,East,137,197
2023-06-20,Product_C,East,145,216
2023-06-21,Product_C,East,95,239
2023-06-22,Product_C,East,124,216
2023-06-23,Product_C,East,77,173
2023-06-24,Product_C,East,93,164
2023-06-25,Product_C,East,109,164
2023-06-26,Product_C,East,99,176
2023-06-27,Product_C,East,128,207
2023-06-28,Product_C,East,154,204
2023-06-29,Product_C,East,100,189
2023-06-30,Product_C,East,151,196
2023-07-01,Product_C,East,54,149
2023-07-02,Product_C,East,116,149
2023-07-03,Product_C,East,107,167
2023-07-04,Product_C,East,138,169
2023-07-05,Product_C,East,154,195
2023-07-06,Product_C,East,104,204
2023-07-07,Product_C,East,81,147
2023-07-08,Product_C,East,88,187
2023-07-09,Product_C,East,89,105
2023-07-10,Product_C,East,102,176
2023-07-11,Product_C,East,139,232
2023-07-12,Product_C,East,154,194
2023-07-13,Product_C,East,101,209
2023-07-14,Product_C,East,97,141
2023-07-15,Product_C,East,87,115
2023-07-16,Product_C,East,89,139
2023-07-17,Product_C,East,120,155
2023-07-18,Product_C,East,97,149
2023-07-19,Product_C,East,127,186
2023-07-20,Product_C,East,104,162
2023-07-21,Product_C,East,105,177
2023-07-22,Product_C,East,80,138
2023-07-23,Product_C,East,107,124
2023-07-24,Product_C,East,105,157
2023-07-25,Product_C,East,94,179
2023-07-26,Product_C,East,120,191
2023-07-27,Product_C,East,91,166
2023-07-28,Product_C,East,117,187
2023-07-29,Product_C,East,105,109
2023-07-30,Product_C,East,97,126
2023-07-31,Product_C,East,107,138
2023-08-01,Product_C,East,84,164
2023-08-02,Product_C,East,129,180
2023-08-03,Product_C,East,114,166
2023-08-04,Product_C,East,100,152
2023-08-05,Product_C,East,82,130
2023-08-06,Product_C,East,111,135
2023-08-07,Product_C,East,100,151
2023-08-08,Product_C,East,107,158
2023-08-09,Product_C,East,117,160
2023-08-10,Product_C,East,102,142
2023-08-11,Product_C,East,93,149
2023-08-12,Product_C,East,81,85
2023-08-13,Product_C,East,93,131
2023-08-14,Product_C,East,82,161
2023-08-15,Product_C,East,85,183
2023-08-16,Product_C,East,109,120
2023-08-17,Product_C,East,105,145
2023-08-18,Product_C,East,82,120
2023-08-19,Product_C,East,80,112
2023-08-20,Product_C,East,60,151
2023-08-21,Product_C,East,91,128
2023-08-22,Product_C,East,88,174
2023-08-23,Product_C,East,87,165
2023-08-24,Product_C,East,91,140
2023-08-25,Product_C,East,73,119
2023-08-26,Product_C,East,80,124
2023-08-27,Product_C,East,72,121
2023-08-28,Product_C,East,105,106
2023-08-29,Product_C,East,103,136
2023-08-30,Product_C,East,89,164
2023-08-31,Product_C,East,90,123
2023-09-01,Product_C,East,103,147
2023-09-02,Product_C,East,55,88
2023-09-03,Product_C,East,88,115
2023-09-04,Product_C,East,112,149
2023-09-05,Product_C,East,106,132
2023-09-06,Product_C,East,112,131
2023-09-07,Product_C,East,116,154
2023-09-08,Product_C,East,74,143
2023-09-09,Product_C,East,103,111
2023-09-10,Product_C,East,86,111
2023-09-11,Product_C,East,91,105
2023-09-12,Product_C,East,100,152
2023-09-13,Product_C,East,131,131
2023-09-14,Product_C,East,91,169
2023-09-15,Product_C,East,81,122
2023-09-16,Product_C,East,67,96
2023-09-17,Product_C,East,57,106
2023-09-18,Product_C,East,76,136
2023-09-19,Product_C,East,88,140
2023-09-20,Product_C,East,95,152
2023-09-21,Product_C,East,87,121
2023-09-22,Product_C,East,84,146
2023-09-23,Product_C,East,77,102
2023-09-24,Product_C,East,77,77
2023-09-25,Product_C,East,87,125
2023-09-26,Product_C,East,85,134
2023-09-27,Product_C,East,96,173
2023-09-28,Product_C,East,110,124
2023-09-29,Product_C,East,76,115
2023-09-30,Product_C,East,85,117
2023-10-01,Product_C,East,79,128
2023-10-02,Product_C,East,81,161
2023-10-03,Product_C,East,99,132
2023-10-04,Product_C,East,98,178
2023-10-05,Product_C,East,89,161
2023-10-06,Product_C,East,75,110
2023-10-07,Product_C,East,84,97
2023-10-08,Product_C,East,88,125
2023-10-09,Product_C,East,78,133
2023-10-10,Product_C,East,92,157
2023-10-11,Product_C,East,132,147
2023-10-12,Product_C,East,103,144
2023-10-13,Product_C,East,84,123
2023-10-14,Product_C,East,67,122
2023-10-15,Product_C,East,76,101
2023-10-16,Product_C,East,104,138
2023-10-17,Product_C,East,98,179
2023-10-18,Product_C,East,75,182
2023-10-19,Product_C,East,84,150
2023-10-20,Product_C,East,77,109
2023-10-21,Product_C,East,93,154
2023-10-22,Product_C,East,78,128
2023-10-23,Product_C,East,92,172
2023-10-24,Product_C,East,70,162
2023-10-25,Product_C,East,94,111
2023-10-26,Product_C,East,93,185
2023-10-27,Product_C,East,78,146
2023-10-28,Product_C,East,93,119
2023-10-29,Product_C,East,84,89
2023-10-30,Product_C,East,83,158
2023-10-31,Product_C,East,106,165
2023-11-01,Product_C,East,110,206
2023-11-02,Product_C,East,94,183
2023-11-03,Product_C,East,90,167
2023-11-04,Product_C,East,66,125
2023-11-05,Product_C,East,79,129
2023-11-06,Product_C,East,113,151
2023-11-07,Product_C,East,127,147
2023-11-08,Product_C,East,97,166
2023-11-09,Product_C,East,102,151
2023-11-10,Product_C,East,77,160
2023-11-11,Product_C,East,78,153
2023-11-12,Product_C,East,86,142
2023-11-13,Product_C,East,106,131
2023-11-14,Product_C,East,116,204
2023-11-15,Product_C,East,118,188
2023-11-16,Product_C,East,117,165
2023-11-17,Product_C,East,96,151
2023-11-18,Product_C,East,95,101
2023-11-19,Product_C,East,92,129
2023-11-20,Product_C,East,95,177
2023-11-21,Product_C,East,101,142
2023-11-22,Product_C,East,131,147
2023-11-23,Product_C,East,77,182
2023-11-24,Product_C,East,98,153
2023-11-25,Product_C,East,82,104
2023-11-26,Product_C,East,75,132
2023-11-27,Product_C,East,84,162
2023-11-28,Product_C,East,109,179
2023-11-29,Product_C,East,123,188
2023-11-30,Product_C,East,121,162
2023-12-01,Product_C,East,102,153
2023-12-02,Product_C,East,57,149
2023-12-03,Product_C,East,96,153
2023-12-04,Product_C,East,86,155
2023-12-05,Product_C,East,101,196
2023-12-06,Product_C,East,98,168
2023-12-07,Product_C,East,125,161
2023-12-08,Product_C,East,88,172
2023-12-09,Product_C,East,107,155
2023-12-10,Product_C,East,110,142
2023-12-11,Product_C,East,107,154
2023-12-12,Product_C,East,128,176
2023-12-13,Product_C,East,120,205
2023-12-14,Product_C,East,141,188
2023-12-15,Product_C,East,134,145
2023-12-16,Product_C,East,70,160
2023-12-17,Product_C,East,89,146
2023-12-18,Product_C,East,84,154
2023-12-19,Product_C,East,100,185
2023-12-20,Product_C,East,125,201
2023-12-21,Product_C,East,147,200
2023-12-22,Product_C,East,82,176
2023-12-23,Product_C,East,102,148
2023-12-24,Product_C,East,104,160
2023-12-25,Product_C,East,106,174
2023-12-26,Product_C,East,157,186
2023-12-27,Product_C,East,116,205
2023-12-28,Product_C,East,106,158
2023-12-29,Product_C,East,107,198
2023-12-30,Product_C,East,103,159
2023-12-31,Product_C,East,73,170
2024-01-01,Product_C,East,124,171
2024-01-02,Product_C,East,141,210
2024-01-03,Product_C,East,119,219
2024-01-04,Product_C,East,156,194
2024-01-05,Product_C,East,101,171
2024-01-06,Product_C,East,121,136
2024-01-07,Product_C,East,121,153
2024-01-08,Product_C,East,131,178
2024-01-09,Product_C,East,130,243
2024-01-10,Product_C,East,115,229
2024-01-11,Product_C,East,172,218
2024-01-12,Product_C,East,96,155
2024-01-13,Product_C,East,98,169
2024-01-14,Product_C,East,118,146
2024-01-15,Product_C,East,113,179
2024-01-16,Product_C,East,142,259
2024-01-17,Product_C,East,129,207
2024-01-18,Product_C,East,116,224
2024-01-19,Product_C,East,123,168
2024-01-20,Product_C,East,107,155
2024-01-21,Product_C,East,123,231
2024-01-22,Product_C,East,145,199
2024-01-23,Product_C,East,135,199
2024-01-24,Product_C,East,172,246
2024-01-25,Product_C,East,134,241
2024-01-26,Product_C,East,128,207
2024-01-27,Product_C,East,122,172
2024-01-28,Product_C,East,104,179
2024-01-29,Product_C,East,155,197
2024-01-30,Product_C,East,165,210
2024-01-31,Product_C,East,178,245
2024-02-01,Product_C,East,121,218
2024-02-02,Product_C,East,149,171
2024-02-03,Product_C,East,100,178
2024-02-04,Product_C,East,164,173
2024-02-05,Product_C,East,152,217
2024-02-06,Product_C,East,144,241
2024-02-07,Product_C,East,152,237
2024-02-08,Product_C,East,114,227
2024-02-09,Product_C,East,152,202
2024-02-10,Product_C,East,142,195
2024-02-11,Product_C,East,126,178
2024-02-12,Product_C,East,134,187
2024-02-13,Product_C,East,155,246
2024-02-14,Product_C,East,209,260
2024-02-15,Product_C,East,135,204
2024-02-16,Product_C,East,132,221
2024-02-17,Product_C,East,121,198
2024-02-18,Product_C,East,126,209
2024-02-19,Product_C,East,112,253
2024-02-20,Product_C,East,137,263
2024-02-21,Product_C,East,163,252
2024-02-22,Product_C,East,152,242
2024-02-23,Product_C,East,148,230
2024-02-24,Product_C,East,154,198
2024-02-25,Product_C,East,166,200
2024-02-26,Product_C,East,174,233
2024-02-27,Product_C,East,154,255
2024-02-28,Product_C,East,185,258
2024-02-29,Product_C,East,170,258
2024-03-01,Product_C,East,141,153
2024-03-02,Product_C,East,162,188
2024-03-03,Product_C,East,117,178
2024-03-04,Product_C,East,144,217
2024-03-05,Product_C,East,151,242
2024-03-06,Product_C,East,189,303
2024-03-07,Product_C,East,183,267
2024-03-08,Product_C,East,135,217
2024-03-09,Product_C,East,139,183
2024-03-10,Product_C,East,127,220
2024-03-11,Product_C,East,179,232
2024-03-12,Product_C,East,141,252
2024-03-13,Product_C,East,138,267
2024-03-14,Product_C,East,171,241
2024-03-15,Product_C,East,150,225
2024-03-16,Product_C,East,137,174
2024-03-17,Product_C,East,131,213
2024-03-18,Product_C,East,192,227
2024-03-19,Product_C,East,188,278
2024-03-20,Product_C,East,173,290
2024-03-21,Product_C,East,196,276
2024-03-22,Product_C,East,156,266
2024-03-23,Product_C,East,121,242
2024-03-24,Product_C,East,153,233
2024-03-25,Product_C,East,148,251
2024-03-26,Product_C,East,212,240
2024-03-27,Product_C,East,175,226
2024-03-28,Product_C,East,162,234
2024-03-29,Product_C,East,141,278
2024-03-30,Product_C,East,168,172
2024-03-31,Product_C,East,150,223
2024-04-01,Product_C,East,149,239
2024-04-02,Product_C,East,182,236
2024-04-03,Product_C,East,152,273
2024-04-04,Product_C,East,169,236
2024-04-05,Product_C,East,129,218
2024-04-06,Product_C,East,151,199
2024-04-07,Product_C,East,172,194
2024-04-08,Product_C,East,161,228
2024-04-09,Product_C,East,190,247
2024-04-10,Product_C,East,231,236
2024-04-11,Product_C,East,210,252
2024-04-12,Product_C,East,158,246
2024-04-13,Product_C,East,151,186
2024-04-14,Product_C,East,150,244
2024-04-15,Product_C,East,135,277
2024-04-16,Product_C,East,184,253
2024-04-17,Product_C,East,155,264
2024-04-18,Product_C,East,117,241
2024-04-19,Product_C,East,140,197
2024-04-20,Product_C,East,148,195
2024-04-21,Product_C,East,124,199
2024-04-22,Product_C,East,164,235
2024-04-23,Product_C,East,155,263
2024-04-24,Product_C,East,176,244
2024-04-25,Product_C,East,158,259
2024-04-26,Product_C,East,157,212
2024-04-27,Product_C,East,145,178
2024-04-28,Product_C,East,117,199
2024-04-29,Product_C,East,189,234
2024-04-30,Product_C,East,165,289
2024-05-01,Product_C,East,168,309
2024-05-02,Product_C,East,151,225
2024-05-03,Product_C,East,139,210
2024-05-04,Product_C,East,114,248
2024-05-05,Product_C,East,141,211
2024-05-06,Product_C,East,142,217
2024-05-07,Product_C,East,196,221
2024-05-08,Product_C,East,144,256
2024-05-09,Product_C,East,194,235
2024-05-10,Product_C,East,150,213
2024-05-11,Product_C,East,154,162
2024-05-12,Product_C,East,147,195
2024-05-13,Product_C,East,171,209
2024-05-14,Product_C,East,168,249
2024-05-15,Product_C,East,146,232
2024-05-16,Product_C,East,145,241
2024-05-17,Product_C,East,123,202
2024-05-18,Product_C,East,91,183
2024-05-19,Product_C,East,151,210
2024-05-20,Product_C,East,146,227
2024-05-21,Product_C,East,144,280
2024-05-22,Product_C,East,221,256
2024-05-23,Product_C,East,217,221
2024-05-24,Product_C,East,111,191
2024-05-25,Product_C,East,120,233
2024-05-26,Product_C,East,123,175
2024-05-27,Product_C,East,125,240
2024-05-28,Product_C,East,186,233
2024-05-29,Product_C,East,119,226
